-1153	1153	-1532	-14.2669
0	1153	-1532	15.6606
1153	1153	-1532	-3.57335
-576.5	576.5	-1532	65.3769
576.5	576.5	-1532	-84.7612
-1153	0	-1532	66.2307
0	0	-1532	60.6251
1153	0	-1532	42.11
-576.5	-576.5	-1532	-36.308
576.5	-576.5	-1532	-70.5203
-1153	-1153	-1532	-45.2531
0	-1153	-1532	-89.7887
1153	-1153	-1532	2.66438
-576.5	1153	-1451.4	-31.3179
576.5	1153	-1451.4	28.9848
-1153	576.5	-1451.4	30.8915
0	576.5	-1451.4	-48.4838
1153	576.5	-1451.4	17.3746
-576.5	0	-1451.4	42.8924
576.5	0	-1451.4	45.8623
-1153	-576.5	-1451.4	68.4798
0	-576.5	-1451.4	82.2738
1153	-576.5	-1451.4	-12.4996
-576.5	-1153	-1451.4	-44.3739
576.5	-1153	-1451.4	-89.2397
-1153	1153	-1370.8	-51.0347
0	1153	-1370.8	-24.0034
1153	1153	-1370.8	73.3482
-576.5	576.5	-1370.8	37.0602
576.5	576.5	-1370.8	21.7597
-1153	0	-1370.8	70.9847
0	0	-1370.8	-67.2067
1153	0	-1370.8	-52.5797
-576.5	-576.5	-1370.8	-22.5886
576.5	-576.5	-1370.8	88.1702
-1153	-1153	-1370.8	-47.3409
0	-1153	-1370.8	-46.3579
1153	-1153	-1370.8	58.7953
-576.5	1153	-1290.2	84.769
576.5	1153	-1290.2	7.33407
-1153	576.5	-1290.2	78.275
0	576.5	-1290.2	-50.4841
1153	576.5	-1290.2	7.54537
-576.5	0	-1290.2	-9.0606
576.5	0	-1290.2	8.19801
-1153	-576.5	-1290.2	-53.4698
0	-576.5	-1290.2	-68.1691
1153	-576.5	-1290.2	49.7142
-576.5	-1153	-1290.2	53.9048
576.5	-1153	-1290.2	64.7233
-1153	1153	-1209.6	5.57653
0	1153	-1209.6	32.3846
1153	1153	-1209.6	56.9971
-576.5	576.5	-1209.6	83.0769
576.5	576.5	-1209.6	78.0107
-1153	0	-1209.6	57.7575
0	0	-1209.6	-57.9578
1153	0	-1209.6	-35.9927
-576.5	-576.5	-1209.6	41.1057
576.5	-576.5	-1209.6	69.1024
-1153	-1153	-1209.6	75.767
0	-1153	-1209.6	22.0904
1153	-1153	-1209.6	-88.1043
-576.5	1153	-1129	-66.8127
576.5	1153	-1129	89.5017
-1153	576.5	-1129	-89.9341
0	576.5	-1129	-24.1536
1153	576.5	-1129	-46.8562
-576.5	0	-1129	58.8613
576.5	0	-1129	-29.3846
-1153	-576.5	-1129	50.4779
0	-576.5	-1129	47.1363
1153	-576.5	-1129	10.1313
-576.5	-1153	-1129	-31.9767
576.5	-1153	-1129	-51.9243
-1153	1153	-1048.4	-71.6706
0	1153	-1048.4	4.55347
1153	1153	-1048.4	-30.0934
-576.5	576.5	-1048.4	68.0436
576.5	576.5	-1048.4	-31.5418
-1153	0	-1048.4	-55.3701
0	0	-1048.4	-16.3799
1153	0	-1048.4	-89.1572
-576.5	-576.5	-1048.4	-88.373
576.5	-576.5	-1048.4	-23.303
0	-1153	-1048.4	78.8535
1153	-1153	-1048.4	59.3845
-576.5	1153	-967.8	8.73922
576.5	1153	-967.8	-47.1392
-1153	576.5	-967.8	10.4902
0	576.5	-967.8	-12.1584
1153	576.5	-967.8	-61.3722
-576.5	0	-967.8	-57.4195
576.5	0	-967.8	-10.2627
-1153	-576.5	-967.8	-38.1849
0	-576.5	-967.8	-57.9177
1153	-576.5	-967.8	-10.1968
-576.5	-1153	-967.8	27.6615
576.5	-1153	-967.8	-14.7739
-1153	1153	-887.2	-41.3355
0	1153	-887.2	88.2769
1153	1153	-887.2	-54.296
-576.5	576.5	-887.2	-84.1992
576.5	576.5	-887.2	8.40824
-1153	0	-887.2	3.72726
0	0	-887.2	-46.1235
1153	0	-887.2	26.7376
-576.5	-576.5	-887.2	-81.7193
576.5	-576.5	-887.2	13.7831
-1153	-1153	-887.2	4.78119
0	-1153	-887.2	-23.261
1153	-1153	-887.2	48.4129
-576.5	1153	-806.6	78.4013
576.5	1153	-806.6	-22.4182
-1153	576.5	-806.6	50.04
0	576.5	-806.6	-34.9017
1153	576.5	-806.6	-33.5647
-576.5	0	-806.6	19.4244
576.5	0	-806.6	63.8375
-1153	-576.5	-806.6	9.29607
0	-576.5	-806.6	-60.0854
1153	-576.5	-806.6	-38.3209
-576.5	-1153	-806.6	37.9239
576.5	-1153	-806.6	-27.5049
-1153	1153	-726	41.4164
0	1153	-726	89.739
1153	1153	-726	4.57738
-576.5	576.5	-726	-58.7803
576.5	576.5	-726	27.4005
-1153	0	-726	79.8035
0	0	-726	-10.1158
1153	0	-726	25.6774
-576.5	-576.5	-726	-64.4925
576.5	-576.5	-726	-4.31504
-1153	-1153	-726	-55.9143
0	-1153	-726	29.2347
1153	-1153	-726	39.5614
-576.5	1153	-645.4	60.8233
576.5	1153	-645.4	37.5155
-1153	576.5	-645.4	-36.6555
0	576.5	-645.4	-24.3956
1153	576.5	-645.4	-75.7456
-576.5	0	-645.4	-78.2426
576.5	0	-645.4	-35.9943
-1153	-576.5	-645.4	-8.16381
0	-576.5	-645.4	61.7974
1153	-576.5	-645.4	19.104
-576.5	-1153	-645.4	48.2715
576.5	-1153	-645.4	-8.77817
-1153	1153	-564.8	-7.05844
0	1153	-564.8	-32.4325
1153	1153	-564.8	21.1364
-576.5	576.5	-564.8	44.6207
576.5	576.5	-564.8	-84.5086
-1153	0	-564.8	83.6316
0	0	-564.8	-3.96287
1153	0	-564.8	-84.7696
-576.5	-576.5	-564.8	-1.79106
576.5	-576.5	-564.8	27.2568
-1153	-1153	-564.8	32.631
0	-1153	-564.8	-11.9876
1153	-1153	-564.8	-72.859
-576.5	1153	-484.2	-31.6916
576.5	1153	-484.2	13.5199
-1153	576.5	-484.2	12.8259
0	576.5	-484.2	2.39402
1153	576.5	-484.2	-47.2454
-576.5	0	-484.2	-37.6127
576.5	0	-484.2	-26.7827
-1153	-576.5	-484.2	80.2701
0	-576.5	-484.2	15.7318
1153	-576.5	-484.2	38.8217
-576.5	-1153	-484.2	-85.4755
576.5	-1153	-484.2	27.4893
-1153	1153	-403.6	-87.1726
0	1153	-403.6	-3.63932
1153	1153	-403.6	-0.713371
-576.5	576.5	-403.6	21.9315
576.5	576.5	-403.6	-45.3679
-1153	0	-403.6	80.5085
0	0	-403.6	-75.127
1153	0	-403.6	12.1997
-576.5	-576.5	-403.6	11.6449
576.5	-576.5	-403.6	59.4937
-1153	-1153	-403.6	17.6911
0	-1153	-403.6	5.27645
1153	-1153	-403.6	-34.4691
-576.5	1153	-323	22.9216
576.5	1153	-323	-86.5146
-1153	576.5	-323	82.7877
0	576.5	-323	-34.4475
1153	576.5	-323	-8.50219
-576.5	0	-323	-80.0714
576.5	0	-323	23.8609
-1153	-576.5	-323	-84.9823
0	-576.5	-323	22.7545
1153	-576.5	-323	-63.7451
-576.5	-1153	-323	-42.2277
576.5	-1153	-323	75.1419
-1153	1153	-242.4	-0.527827
0	1153	-242.4	-51.9576
1153	1153	-242.4	0.873703
-576.5	576.5	-242.4	-51.7061
576.5	576.5	-242.4	-47.4331
-1153	0	-242.4	-61.6371
0	0	-242.4	-48.8787
1153	0	-242.4	38.9275
-576.5	-576.5	-242.4	27.6496
576.5	-576.5	-242.4	63.0528
-1153	-1153	-242.4	83.5597
0	-1153	-242.4	18.158
1153	-1153	-242.4	77.9259
-576.5	1153	-161.8	5.75934
576.5	1153	-161.8	-60.1971
-1153	576.5	-161.8	47.4196
0	576.5	-161.8	-66.5496
1153	576.5	-161.8	35.0794
-576.5	0	-161.8	-77.0496
576.5	0	-161.8	46.372
-1153	-576.5	-161.8	38.5648
0	-576.5	-161.8	-84.2619
1153	-576.5	-161.8	-78.0755
-576.5	-1153	-161.8	-59.9374
576.5	-1153	-161.8	-74.3333
-1153	1153	-81.2	35.7854
0	1153	-81.2	-54.9197
1153	1153	-81.2	38.4212
-576.5	576.5	-81.2	62.0403
576.5	576.5	-81.2	-7.14744
-1153	0	-81.2	23.5631
