-499	499	-878	50.1966
499	499	-878	4.7914
-499	-499	-878	-46.9537
499	-499	-878	88.2558
0	-499	-810.5	-70.3969
-470	150	-810.5	64.5601
470	150	-810.5	47.2501
-499	499	-743	-74.4928
499	499	-743	41.2532
-499	-499	-743	-49.9747
499	-499	-743	76.7661
0	499	-675.5	78.6916
-470	-150	-675.5	41.1852
470	-150	-675.5	-87.9688
-499	499	-608	-83.3119
499	499	-608	24.8312
-499	-499	-608	2.04429
499	-499	-608	61.8199
0	-499	-540.5	75.071
-470	150	-540.5	-57.0351
470	150	-540.5	-50.3913
-499	499	-473	-49.8843
499	499	-473	67.7126
-499	-499	-473	-23.2675
499	-499	-473	-18.1186
0	499	-405.5	-28.3904
-470	-150	-405.5	50.8734
470	-150	-405.5	-39.293
-499	499	-338	48.9611
499	499	-338	-49.7488
-499	-499	-338	12.7677
499	-499	-338	9.15771
0	-499	-270.5	45.0426
-470	150	-270.5	55.814
470	150	-270.5	7.41354
-499	499	-203	64.6458
499	499	-203	30.3741
-499	-499	-203	-35.3363
499	-499	-203	80.1529
0	499	-135.5	-18.3726
-470	-150	-135.5	4.68898
470	-150	-135.5	66.919
-499	499	-68	-29.6811
499	499	-68	-44.1259
-499	-499	-68	68.9502
499	-499	-68	-22.993
0	-499	-0.5	70.7054
470	150	-0.5	-19.0055
-499	499	67	-51.1731
499	499	67	55.7764
-499	-499	67	13.9594
499	-499	67	-11.5643
0	499	134.5	-84.1079
-470	-150	134.5	-8.32793
470	-150	134.5	55.1682
-499	499	202	-12.2265
499	499	202	53.2817
-499	-499	202	16.0416
499	-499	202	38.4805
0	-499	269.5	12.2428
-470	150	269.5	56.2929
470	150	269.5	-38.7518
-499	499	337	-68.5995
499	499	337	11.3355
-499	-499	337	-72.9378
499	-499	337	28.814
0	499	404.5	-14.0187
-470	-150	404.5	47.4363
470	-150	404.5	83.4777
-499	499	472	-23.8657
499	499	472	-60.9363
-499	-499	472	-1.83336
499	-499	472	-46.9467
0	-499	539.5	-0.617348
-470	150	539.5	44.0408
470	150	539.5	-67.9965
-499	499	607	66.3896
499	499	607	24.7462
-499	-499	607	2.99803
499	-499	607	-74.7834
0	499	674.5	-9.47744
-470	-150	674.5	-73.0425
470	-150	674.5	3.65225
-499	499	742	-3.58536
499	499	742	8.62954
-499	-499	742	-31.1796
499	-499	742	74.1882
0	-499	809.5	-28.0888
-470	150	809.5	74.8621
470	150	809.5	22.6687
-499	499	877	74.1539
499	499	877	41.1549
-499	-499	877	73.9169
499	-499	877	-84.4456
