-664.2	664.2	-1043	36.2658
664.2	664.2	-1043	32.3121
0	221.2	-1043	-57.9262
-664.2	-221.2	-1043	-51.6259
664.2	-221.2	-1043	1.21928
0	-664.2	-1043	-63.0932
0	664.2	-959.6	-88.7348
-664.2	221.2	-959.6	17.2698
664.2	221.2	-959.6	89.1512
0	-221.2	-959.6	55.4915
-664.2	-664.2	-959.6	34.8749
664.2	-664.2	-959.6	12.6208
-664.2	664.2	-876.2	74.1878
664.2	664.2	-876.2	-34.1537
0	221.2	-876.2	-11.9152
-664.2	-221.2	-876.2	-27.9726
664.2	-221.2	-876.2	-87.396
0	-664.2	-876.2	63.4139
0	664.2	-792.8	4.24034
-664.2	221.2	-792.8	-78.6598
664.2	221.2	-792.8	22.2144
0	-221.2	-792.8	-11.2596
-664.2	-664.2	-792.8	44.3321
664.2	-664.2	-792.8	-72.9949
-664.2	664.2	-709.4	1.79736
664.2	664.2	-709.4	60.5409
0	221.2	-709.4	-77.9072
-664.2	-221.2	-709.4	-6.80275
664.2	-221.2	-709.4	58.5482
0	-664.2	-709.4	-13.6161
0	664.2	-626	-56.4453
-664.2	221.2	-626	4.81398
664.2	221.2	-626	-71.304
0	-221.2	-626	-24.3715
-664.2	-664.2	-626	43.1881
664.2	-664.2	-626	19.9153
-664.2	664.2	-542.6	2.53531
664.2	664.2	-542.6	44.4533
0	221.2	-542.6	-52.8149
-664.2	-221.2	-542.6	1.68647
664.2	-221.2	-542.6	9.94475
0	-664.2	-542.6	72.06
0	664.2	-459.2	-75.6927
-664.2	221.2	-459.2	-5.86742
664.2	221.2	-459.2	-52.0938
0	-221.2	-459.2	2.39214
-664.2	-664.2	-459.2	56.1599
664.2	-664.2	-459.2	-49.4898
-664.2	664.2	-375.8	-24.194
664.2	664.2	-375.8	-29.5997
0	221.2	-375.8	-38.1496
-664.2	-221.2	-375.8	88.0204
664.2	-221.2	-375.8	49.1407
0	-664.2	-375.8	-83.8174
0	664.2	-292.4	-74.9745
-664.2	221.2	-292.4	-39.062
664.2	221.2	-292.4	66.7234
0	-221.2	-292.4	-62.8816
-664.2	-664.2	-292.4	44.1353
664.2	-664.2	-292.4	35.2717
-664.2	664.2	-209	13.5023
664.2	664.2	-209	77.69
0	221.2	-209	-49.9144
-664.2	-221.2	-209	32.1983
664.2	-221.2	-209	-36.6815
0	-664.2	-209	83.2737
0	664.2	-125.6	-37.8864
-664.2	221.2	-125.6	55.8538
664.2	221.2	-125.6	37.727
0	-221.2	-125.6	-0.701317
-664.2	-664.2	-125.6	-32.4597
664.2	-664.2	-125.6	-42.3282
-664.2	664.2	-42.2	-18.6413
664.2	664.2	-42.2	-18.1524
0	221.2	-42.2	41.8043
-664.2	-221.2	-42.2	19.2649
664.2	-221.2	-42.2	74.2398
0	-664.2	-42.2	7.96427
0	664.2	41.2	59.7751
-664.2	221.2	41.2	-39.9542
664.2	221.2	41.2	68.3645
0	-221.2	41.2	-68.3744
-664.2	-664.2	41.2	-41.9338
664.2	-664.2	41.2	27.5052
-664.2	664.2	124.6	-62.1919
664.2	664.2	124.6	-26.9083
0	221.2	124.6	78.4433
-664.2	-221.2	124.6	-85.4684
664.2	-221.2	124.6	0.210092
0	-664.2	124.6	32.5786
0	664.2	208	39.8032
-664.2	221.2	208	-76.2876
664.2	221.2	208	20.2686
0	-221.2	208	79.8889
-664.2	-664.2	208	45.9107
664.2	-664.2	208	73.5871
-664.2	664.2	291.4	73.1626
664.2	664.2	291.4	-81.9757
0	221.2	291.4	39.4409
-664.2	-221.2	291.4	20.8896
664.2	-221.2	291.4	7.32296
0	-664.2	291.4	-83.0188
0	664.2	374.8	68.5613
-664.2	221.2	374.8	78.6816
664.2	221.2	374.8	-11.1712
0	-221.2	374.8	20.3657
-664.2	-664.2	374.8	7.94651
664.2	-664.2	374.8	-26.9314
-664.2	664.2	458.2	-61.67
664.2	664.2	458.2	-22.2784
0	221.2	458.2	23.1144
-664.2	-221.2	458.2	-83.3055
664.2	-221.2	458.2	-0.652796
0	-664.2	458.2	71.1806
0	664.2	541.6	34.1997
-664.2	221.2	541.6	27.1553
664.2	221.2	541.6	-45.7277
0	-221.2	541.6	22.643
-664.2	-664.2	541.6	31.6869
664.2	-664.2	541.6	44.4824
-664.2	664.2	625	-34.7785
664.2	664.2	625	-18.5099
0	221.2	625	58.1947
-664.2	-221.2	625	75.4901
664.2	-221.2	625	-28.621
0	-664.2	625	14.1054
0	664.2	708.4	59.0772
-664.2	221.2	708.4	-45.4584
664.2	221.2	708.4	22.1297
0	-221.2	708.4	8.51813
-664.2	-664.2	708.4	65.4312
664.2	-664.2	708.4	-60.5474
-664.2	664.2	791.8	15.4993
664.2	664.2	791.8	43.9925
0	221.2	791.8	-71.8658
-664.2	-221.2	791.8	-85.6718
664.2	-221.2	791.8	-25.6418
0	-664.2	791.8	26.0807
0	664.2	875.2	-22.6032
-664.2	221.2	875.2	2.68817
664.2	221.2	875.2	-86.1976
0	-221.2	875.2	-89.4888
-664.2	-664.2	875.2	9.38269
664.2	-664.2	875.2	3.1496
-664.2	664.2	958.6	71.6918
664.2	664.2	958.6	-46.4176
0	221.2	958.6	-59.6951
-664.2	-221.2	958.6	-64.036
664.2	-221.2	958.6	66.2254
0	-664.2	958.6	61.9918
0	664.2	1042	70.4464
-664.2	221.2	1042	-58.553
664.2	221.2	1042	-46.518
0	-221.2	1042	38.6411
-664.2	-664.2	1042	-73.0629
664.2	-664.2	1042	14.861
