-807	807	-1186	-65.6699
0	807	-1186	11.2982
807	807	-1186	82.2542
-807	0	-1186	45.0424
0	0	-1186	58.8989
807	0	-1186	-40.3838
-807	-807	-1186	73.7738
0	-807	-1186	21.512
807	-807	-1186	-27.2845
-403.5	807	-1101.3	-62.6194
403.5	807	-1101.3	-62.708
0	120	-1101.3	-73.959
-770	-100	-1101.3	59.105
770	-100	-1101.3	-70.1731
-403.5	-807	-1101.3	43.2243
403.5	-807	-1101.3	64.1014
-807	807	-1016.6	36.6299
807	807	-1016.6	-64.6075
-807	0	-1016.6	-74.9514
0	0	-1016.6	77.6383
807	0	-1016.6	-30.1025
-807	-807	-1016.6	-1.20985
0	-807	-1016.6	-10.3562
807	-807	-1016.6	-10.4219
-403.5	807	-931.9	-20.1959
403.5	807	-931.9	85.2482
0	120	-931.9	36.8712
-770	-100	-931.9	-12.5388
770	-100	-931.9	-41.1454
-403.5	-807	-931.9	2.63693
403.5	-807	-931.9	36.5193
-807	807	-847.2	-16.8153
0	807	-847.2	-76.0648
807	807	-847.2	28.7735
-807	0	-847.2	-61.7729
0	0	-847.2	72.8341
807	0	-847.2	78.3897
-807	-807	-847.2	-77.9991
0	-807	-847.2	4.34609
807	-807	-847.2	-38.8947
-403.5	807	-762.5	-50.6186
403.5	807	-762.5	31.6381
0	120	-762.5	-22.8537
-770	-100	-762.5	-81.5135
770	-100	-762.5	51.465
-403.5	-807	-762.5	-69.6295
403.5	-807	-762.5	72.5879
-807	807	-677.8	-1.90515
0	807	-677.8	-44.2369
807	807	-677.8	87.6365
-807	0	-677.8	-14.2669
0	0	-677.8	15.6606
807	0	-677.8	-3.57335
-807	-807	-677.8	65.3769
0	-807	-677.8	-84.7612
807	-807	-677.8	66.2307
-403.5	807	-593.1	60.6251
403.5	807	-593.1	42.11
0	120	-593.1	-36.308
-770	-100	-593.1	-70.5203
770	-100	-593.1	-45.2531
-403.5	-807	-593.1	-89.7887
403.5	-807	-593.1	2.66438
-807	807	-508.4	-31.3179
0	807	-508.4	28.9848
807	807	-508.4	30.8915
-807	0	-508.4	-48.4838
0	0	-508.4	17.3746
-807	-807	-508.4	42.8924
0	-807	-508.4	45.8623
807	-807	-508.4	68.4798
-403.5	807	-423.7	82.2738
403.5	807	-423.7	-12.4996
0	120	-423.7	-44.3739
-770	-100	-423.7	-89.2397
770	-100	-423.7	-51.0347
-403.5	-807	-423.7	-24.0034
403.5	-807	-423.7	73.3482
-807	807	-339	37.0602
0	807	-339	21.7597
807	807	-339	70.9847
-807	0	-339	-67.2067
0	0	-339	-52.5797
807	0	-339	-22.5886
-807	-807	-339	88.1702
0	-807	-339	-47.3409
807	-807	-339	-46.3579
-403.5	807	-254.3	58.7953
403.5	807	-254.3	84.769
0	120	-254.3	7.33407
-770	-100	-254.3	78.275
770	-100	-254.3	-50.4841
-403.5	-807	-254.3	7.54537
403.5	-807	-254.3	-9.0606
-807	807	-169.6	8.19801
0	807	-169.6	-53.4698
807	807	-169.6	-68.1691
-807	0	-169.6	49.7142
0	0	-169.6	53.9048
807	0	-169.6	64.7233
-807	-807	-169.6	5.57653
0	-807	-169.6	32.3846
807	-807	-169.6	56.9971
-403.5	807	-84.9	83.0769
403.5	807	-84.9	78.0107
0	120	-84.9	57.7575
-770	-100	-84.9	-57.9578
770	-100	-84.9	-35.9927
-403.5	-807	-84.9	41.1057
403.5	-807	-84.9	69.1024
-807	807	-0.2	75.767
0	807	-0.2	22.0904
-807	0	-0.2	-88.1043
0	0	-0.2	-66.8127
807	0	-0.2	89.5017
-807	-807	-0.2	-89.9341
0	-807	-0.2	-24.1536
807	-807	-0.2	-46.8562
-403.5	807	84.5	58.8613
403.5	807	84.5	-29.3846
0	120	84.5	50.4779
-770	-100	84.5	47.1363
770	-100	84.5	10.1313
-403.5	-807	84.5	-31.9767
403.5	-807	84.5	-51.9243
-807	807	169.2	-71.6706
0	807	169.2	4.55347
807	807	169.2	-30.0934
-807	0	169.2	68.0436
0	0	169.2	-31.5418
807	0	169.2	-55.3701
-807	-807	169.2	-16.3799
0	-807	169.2	-89.1572
807	-807	169.2	-88.373
-403.5	807	253.9	-23.303
403.5	807	253.9	78.8535
0	120	253.9	59.3845
-770	-100	253.9	8.73922
770	-100	253.9	-47.1392
-403.5	-807	253.9	10.4902
403.5	-807	253.9	-12.1584
-807	807	338.6	-61.3722
0	807	338.6	-57.4195
807	807	338.6	-10.2627
-807	0	338.6	-38.1849
0	0	338.6	-57.9177
807	0	338.6	-10.1968
0	-807	338.6	27.6615
807	-807	338.6	-14.7739
-403.5	807	423.3	-41.3355
403.5	807	423.3	88.2769
0	120	423.3	-54.296
-770	-100	423.3	-84.1992
770	-100	423.3	8.40824
-403.5	-807	423.3	3.72726
403.5	-807	423.3	-46.1235
-807	807	508	26.7376
0	807	508	-81.7193
807	807	508	13.7831
-807	0	508	4.78119
0	0	508	-23.261
807	0	508	48.4129
-807	-807	508	78.4013
0	-807	508	-22.4182
807	-807	508	50.04
-403.5	807	592.7	-34.9017
403.5	807	592.7	-33.5647
0	120	592.7	19.4244
-770	-100	592.7	63.8375
770	-100	592.7	9.29607
-403.5	-807	592.7	-60.0854
403.5	-807	592.7	-38.3209
-807	807	677.4	37.9239
0	807	677.4	-27.5049
807	807	677.4	41.4164
-807	0	677.4	89.739
0	0	677.4	4.57738
807	0	677.4	-58.7803
-807	-807	677.4	27.4005
0	-807	677.4	79.8035
807	-807	677.4	-10.1158
-403.5	807	762.1	25.6774
403.5	807	762.1	-64.4925
0	120	762.1	-4.31504
-770	-100	762.1	-55.9143
770	-100	762.1	29.2347
-403.5	-807	762.1	39.5614
403.5	-807	762.1	60.8233
-807	807	846.8	37.5155
0	807	846.8	-36.6555
807	807	846.8	-24.3956
-807	0	846.8	-75.7456
0	0	846.8	-78.2426
807	0	846.8	-35.9943
-807	-807	846.8	-8.16381
0	-807	846.8	61.7974
807	-807	846.8	19.104
-403.5	807	931.5	48.2715
403.5	807	931.5	-8.77817
0	120	931.5	-7.05844
-770	-100	931.5	-32.4325
770	-100	931.5	21.1364
-403.5	-807	931.5	44.6207
403.5	-807	931.5	-84.5086
-807	807	1016.2	83.6316
0	807	1016.2	-3.96287
807	807	1016.2	-84.7696
-807	0	1016.2	-1.79106
0	0	1016.2	27.2568
807	0	1016.2	32.631
-807	-807	1016.2	-11.9876
0	-807	1016.2	-72.859
807	-807	1016.2	-31.6916
-403.5	807	1100.9	13.5199
403.5	807	1100.9	12.8259
-770	-100	1100.9	2.39402
770	-100	1100.9	-47.2454
-403.5	-807	1100.9	-37.6127
403.5	-807	1100.9	-26.7827
-807	807	1185.6	80.2701
0	807	1185.6	15.7318
807	807	1185.6	38.8217
-807	0	1185.6	-85.4755
0	0	1185.6	27.4893
807	0	1185.6	-87.1726
-807	-807	1185.6	-3.63932
0	-807	1185.6	-0.713371
807	-807	1185.6	21.9315
