-877	877	-1256	39.1864
-72	877	-1256	-67.0472
733	877	-1256	11.783
-877	72	-1256	81.0438
-72	72	-1256	-77.1577
733	72	-1256	80.8404
-877	-733	-1256	-24.0703
-72	-733	-1256	-64.7307
733	-733	-1256	86.7466
-733	733	-1169.4	-8.96507
72	733	-1169.4	30.8403
877	733	-1169.4	63.3486
-733	-72	-1169.4	41.9935
72	-72	-1169.4	-44.8931
877	-72	-1169.4	8.67992
-733	-877	-1169.4	10.8579
72	-877	-1169.4	30.0704
877	-877	-1169.4	55.994
-877	877	-1082.8	-84.2239
-72	877	-1082.8	-86.9563
733	877	-1082.8	-20.8056
-877	72	-1082.8	-23.9443
-72	72	-1082.8	-59.5603
733	72	-1082.8	-20.8649
-877	-733	-1082.8	35.1559
-72	-733	-1082.8	-34.0593
733	-733	-1082.8	34.0539
-733	733	-996.2	60.2378
72	733	-996.2	-87.3352
877	733	-996.2	12.9814
-733	-72	-996.2	22.563
72	-72	-996.2	41.8512
877	-72	-996.2	35.9342
-733	-877	-996.2	-55.654
72	-877	-996.2	32.895
877	-877	-996.2	48.7765
-877	877	-909.6	-64.8136
-72	877	-909.6	-81.1753
733	877	-909.6	74.0458
-877	72	-909.6	-68.067
-72	72	-909.6	-0.140381
733	72	-909.6	14.886
-877	-733	-909.6	85.2816
-72	-733	-909.6	-48.1468
733	-733	-909.6	59.9929
-733	733	-823	3.96149
72	733	-823	52.711
877	733	-823	0.0633538
-733	-72	-823	-30.0445
72	-72	-823	58.4872
877	-72	-823	3.10702
-733	-877	-823	39.1499
72	-877	-823	-55.4572
877	-877	-823	33.5467
-877	877	-736.4	-71.7151
-72	877	-736.4	69.6987
733	877	-736.4	89.4873
-877	72	-736.4	52.3388
-72	72	-736.4	39.9365
733	72	-736.4	-87.8479
-877	-733	-736.4	-24.6798
-72	-733	-736.4	-27.5005
733	-733	-736.4	44.0033
-733	733	-649.8	-78.7455
72	733	-649.8	6.84552
877	733	-649.8	-13.1018
-733	-72	-649.8	60.031
72	-72	-649.8	32.032
877	-72	-649.8	-4.27707
-733	-877	-649.8	44.0768
72	-877	-649.8	53.9649
877	-877	-649.8	85.5826
-877	877	-563.2	-31.0372
-72	877	-563.2	49.2465
733	877	-563.2	-52.5643
-877	72	-563.2	-61.0443
-72	72	-563.2	-36.792
733	72	-563.2	-89.8532
-877	-733	-563.2	29.0191
-72	-733	-563.2	23.1635
733	-733	-563.2	58.6339
-733	733	-476.6	-57.8739
