-666	946	-1325	36.1752
140	946	-1325	-20.6095
946	946	-1325	-79.8233
-666	140	-1325	7.75054
140	140	-1325	65.2141
946	140	-1325	-0.601888
-666	-666	-1325	30.5282
140	-666	-1325	10.9351
946	-666	-1325	-18.9077
-946	666	-1249.3	-44.8207
-140	666	-1249.3	33.7809
666	666	-1249.3	65.3549
-946	-140	-1249.3	-29.2548
-140	-140	-1249.3	-81.6154
666	-140	-1249.3	-45.9938
-946	-946	-1249.3	70.5582
-140	-946	-1249.3	-17.5138
666	-946	-1249.3	-15.252
-666	946	-1173.6	37.1354
140	946	-1173.6	-23.4063
946	946	-1173.6	-59.0925
-666	140	-1173.6	12.6569
140	140	-1173.6	-85.1951
946	140	-1173.6	-86.1729
-666	-666	-1173.6	49.335
140	-666	-1173.6	66.721
946	-666	-1173.6	49.1492
-946	666	-1097.9	-42.9829
-140	666	-1097.9	37.0598
666	666	-1097.9	83.4546
-946	-140	-1097.9	-84.7631
-140	-140	-1097.9	-16.7649
666	-140	-1097.9	-27.1549
-946	-946	-1097.9	-74.5864
-140	-946	-1097.9	80.9856
666	-946	-1097.9	-51.9408
140	946	-1022.2	14.8117
946	946	-1022.2	21.5138
-666	140	-1022.2	48.9943
140	140	-1022.2	85.904
946	140	-1022.2	66.6931
-666	-666	-1022.2	-7.2248
140	-666	-1022.2	61.2589
946	-666	-1022.2	-52.5617
-946	666	-946.5	1.15984
-140	666	-946.5	-74.7349
666	666	-946.5	-72.0035
-946	-140	-946.5	73.6461
-140	-140	-946.5	0.0130892
666	-140	-946.5	55.1319
-946	-946	-946.5	-39.7602
-140	-946	-946.5	30.9206
666	-946	-946.5	-22.2112
-666	946	-870.8	-34.9553
140	946	-870.8	34.7477
946	946	-870.8	-62.8762
-666	140	-870.8	-58.2343
140	140	-870.8	-6.10307
946	140	-870.8	-15.8591
-666	-666	-870.8	68.8256
140	-666	-870.8	-12.6485
946	-666	-870.8	-10.6222
-946	666	-795.1	-37.9393
-140	666	-795.1	50.1966
666	666	-795.1	4.7914
-946	-140	-795.1	-46.9537
-140	-140	-795.1	88.2558
666	-140	-795.1	-70.3969
-946	-946	-795.1	64.5601
-140	-946	-795.1	47.2501
666	-946	-795.1	-74.4928
-666	946	-719.4	41.2532
140	946	-719.4	-49.9747
946	946	-719.4	76.7661
-666	140	-719.4	78.6916
140	140	-719.4	41.1852
946	140	-719.4	-87.9688
-666	-666	-719.4	-83.3119
