-680	680	-1060	-31.9197
680	680	-1060	3.10756
0	230	-1060	16.7338
0	-680	-1060	4.88589
-680	-230	-1060	-28.988
680	-230	-1060	27.5882
0	680	-981.5	47.9748
-680	230	-981.5	81.5046
0	-230	-981.5	81.0337
-680	-680	-981.5	79.6777
680	-680	-981.5	-71.1384
-680	680	-903	-44.5699
680	680	-903	-24.9366
0	230	-903	-6.2109
0	-680	-903	-23.6996
-680	-230	-903	52.9927
680	-230	-903	8.16865
0	680	-824.5	-19.5668
-680	230	-824.5	49.5498
680	230	-824.5	-77.8331
0	-230	-824.5	23.409
-680	-680	-824.5	-29.6013
680	-680	-824.5	-1.3151
-680	680	-746	-89.8069
680	680	-746	-43.1472
0	230	-746	70.0352
0	-680	-746	24.8618
-680	-230	-746	-53.5683
680	-230	-746	-54.5228
0	680	-667.5	-19.1744
-680	230	-667.5	9.86425
680	230	-667.5	3.55748
0	-230	-667.5	73.9332
-680	-680	-667.5	-63.4019
680	-680	-667.5	-81.5566
-680	680	-589	-45.0549
680	680	-589	54.1862
0	230	-589	56.4182
0	-680	-589	-53.5502
-680	-230	-589	45.22
680	-230	-589	46.0959
0	680	-510.5	-34.6887
-680	230	-510.5	-89.3499
680	230	-510.5	-68.8407
0	-230	-510.5	49.1004
-680	-680	-510.5	-23.0495
680	-680	-510.5	74.1519
-680	680	-432	-32.7309
0	230	-432	47.3838
0	-680	-432	33.7017
-680	-230	-432	-20.564
680	-230	-432	-19.2072
0	680	-353.5	-85.8996
-680	230	-353.5	68.1209
680	230	-353.5	-19.0141
0	-230	-353.5	-39.0468
-680	-680	-353.5	48.1561
680	-680	-353.5	-84.1523
-680	680	-275	-2.61512
680	680	-275	83.6333
0	230	-275	-13.3267
0	-680	-275	-82.7509
-680	-230	-275	-2.80923
680	-230	-275	-29.3935
0	680	-196.5	-56.1528
-680	230	-196.5	5.63415
680	230	-196.5	15.5516
0	-230	-196.5	88.0334
-680	-680	-196.5	-27.9477
680	-680	-196.5	52.0014
-680	680	-118	43.2534
680	680	-118	-71.8518
0	230	-118	-72.6873
0	-680	-118	43.9035
-680	-230	-118	-50.6926
680	-230	-118	66.4131
0	680	-39.5	-69.1459
-680	230	-39.5	-66.5406
680	230	-39.5	-56.3178
0	-230	-39.5	68.2378
-680	-680	-39.5	57.1611
680	-680	-39.5	13.1182
-680	680	39	-40.9694
680	680	39	61.2615
0	230	39	-8.76092
0	-680	39	30.0165
-680	-230	39	-67.7853
680	-230	39	-50.6048
0	680	117.5	35.8642
680	230	117.5	19.5996
0	-230	117.5	-56.9715
-680	-680	117.5	-67.4625
680	-680	117.5	26.8487
-680	680	196	30.2193
680	680	196	-6.856
0	230	196	60.6959
0	-680	196	-54.1466
-680	-230	196	-81.3044
680	-230	196	58.7293
0	680	274.5	7.90573
-680	230	274.5	60.697
680	230	274.5	11.9827
0	-230	274.5	26.0539
-680	-680	274.5	78.0097
680	-680	274.5	-34.1137
-680	680	353	65.3613
680	680	353	54.4228
0	230	353	-13.2597
0	-680	353	88.8207
-680	-230	353	88.105
680	-230	353	-35.0219
0	680	431.5	55.9817
-680	230	431.5	11.2232
680	230	431.5	14.0087
0	-230	431.5	27.2432
-680	-680	431.5	-87.5378
680	-680	431.5	-45.9748
-680	680	510	49.4579
680	680	510	-48.1426
0	230	510	79.8895
0	-680	510	-20.9426
-680	-230	510	-15.1141
680	-230	510	-77.573
0	680	588.5	-84.0939
-680	230	588.5	-74.8948
680	230	588.5	5.571
0	-230	588.5	66.602
-680	-680	588.5	-39.0414
680	-680	588.5	14.2666
680	680	667	35.3313
0	230	667	58.8643
0	-680	667	-15.0364
-680	-230	667	-42.6859
680	-230	667	-5.08177
0	680	745.5	-27.0268
-680	230	745.5	13.2004
680	230	745.5	-29.7204
0	-230	745.5	-62.604
-680	-680	745.5	89.9407
680	-680	745.5	-30.8998
-680	680	824	-64.499
680	680	824	-35.0812
0	230	824	-64.918
0	-680	824	36.7241
-680	-230	824	68.9276
680	-230	824	52.3251
0	680	902.5	39.1864
-680	230	902.5	-67.0472
680	230	902.5	11.783
0	-230	902.5	81.0438
-680	-680	902.5	-77.1577
680	-680	902.5	80.8404
-680	680	981	-24.0703
680	680	981	-64.7307
0	230	981	86.7466
0	-680	981	-8.96507
-680	-230	981	30.8403
680	-230	981	63.3486
0	680	1059.5	41.9935
-680	230	1059.5	-44.8931
680	230	1059.5	8.67992
0	-230	1059.5	10.8579
-680	-680	1059.5	30.0704
680	-680	1059.5	55.994
